model,image_id,inference_time_ms
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_152726_jpg.rf.T5bKVBg0HTBkVV1PysYf.jpg,24.822083010803908
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_152726_jpg.rf.T5bKVBg0HTBkVV1PysYf.jpg,31.17991704493761
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_154954_jpg.rf.S7r9Py9TNo69yWh5Mrch.jpg,26.335917005781084
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_154954_jpg.rf.S7r9Py9TNo69yWh5Mrch.jpg,22.966541000641882
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_154954_jpg.rf.S7r9Py9TNo69yWh5Mrch.jpg,22.80729095218703
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_155619_jpg.rf.2QAJLMBOhhEV6weUihKN.jpg,23.100332997273654
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_155619_jpg.rf.2QAJLMBOhhEV6weUihKN.jpg,24.10745801171288
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_155619_jpg.rf.2QAJLMBOhhEV6weUihKN.jpg,23.039375024382025
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_160557_jpg.rf.1pyUU5WnIrVAbC6aDKVw.jpg,24.358374997973442
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_160557_jpg.rf.1pyUU5WnIrVAbC6aDKVw.jpg,25.65475000301376
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_160557_jpg.rf.1pyUU5WnIrVAbC6aDKVw.jpg,25.543333031237125
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_151829_jpg.rf.2XIiPWGevhYkS0P0qn1f.jpg,23.23087496915832
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_151829_jpg.rf.2XIiPWGevhYkS0P0qn1f.jpg,22.428957978263497
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_151829_jpg.rf.2XIiPWGevhYkS0P0qn1f.jpg,21.421249955892563
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_150640_jpg.rf.1gZa6cKBKQj6Qr7okiK3.jpg,22.10862498031929
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_150640_jpg.rf.1gZa6cKBKQj6Qr7okiK3.jpg,23.525624943431467
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_150640_jpg.rf.1gZa6cKBKQj6Qr7okiK3.jpg,21.91608404973522
传统视觉二分类_SVM_XGBoost,coco_IMG_20250401_163508_jpg.rf.3jHL38wcL8E3SZcbfEH3.jpg,26.975416985806078
传统视觉普通四分类_SVM_XGBoost,coco_IMG_20250401_163508_jpg.rf.3jHL38wcL8E3SZcbfEH3.jpg,21.13820897648111
传统视觉有序四分类_SVM_XGBoost,coco_IMG_20250401_163508_jpg.rf.3jHL38wcL8E3SZcbfEH3.jpg,25.044333015102893
传统视觉二分类_SVM_XGBoost,weak_108-1086053_transparent-background-water-bottle-png-png-download.png,46.47029098123312
传统视觉普通四分类_SVM_XGBoost,weak_108-1086053_transparent-background-water-bottle-png-png-download.png,29.141624982003123
传统视觉有序四分类_SVM_XGBoost,weak_108-1086053_transparent-background-water-bottle-png-png-download.png,30.720874958205968
传统视觉二分类_SVM_XGBoost,weak_2008_0622SzentkirC3A1ly0110.JPG_24_11zon_1_11zon.jpeg,33.91320799710229
传统视觉普通四分类_SVM_XGBoost,weak_2008_0622SzentkirC3A1ly0110.JPG_24_11zon_1_11zon.jpeg,23.210750019643456
传统视觉有序四分类_SVM_XGBoost,weak_2008_0622SzentkirC3A1ly0110.JPG_24_11zon_1_11zon.jpeg,24.529833055566996
传统视觉二分类_SVM_XGBoost,weak_2016-2_37_11zon.jpeg,17.156999965664
